subscription_id,customer_id,plan_name,start_date,end_date,monthly_fee,status
8561,11954,Premium,2022-09-11,2024-03-29,499,Expired
8562,6058,Basic,2022-02-12,2023-09-15,199,Expired
8563,14437,Fleet,2023-01-24,2023-07-12,999,Expired
8564,15609,Basic,2022-09-06,2024-01-23,199,Expired
8565,7019,Basic,2022-10-07,2023-03-12,199,Expired
8566,5689,Premium,2022-04-05,2022-08-03,499,Expired
8567,18285,Basic,2022-04-19,2023-04-27,199,Expired
8568,52,Fleet,2022-06-09,2023-12-10,999,Expired
8569,8501,Basic,2022-08-03,2022-11-18,199,Expired
8570,93,Basic,2022-11-24,2023-10-23,199,Expired
8571,8219,Premium,2022-09-06,2023-03-04,499,Expired
8572,16224,Basic,2022-07-10,2023-04-26,199,Expired
8573,4330,Basic,2022-07-03,2024-06-27,199,Expired
8574,8605,Premium,2022-10-23,2024-03-27,499,Expired
8575,11703,Basic,2023-03-22,2024-02-06,199,Expired
8576,19052,Basic,2022-08-05,2024-01-20,199,Expired
8577,7445,Basic,2022-07-12,2024-04-05,199,Expired
8578,12915,Basic,2022-06-14,2023-08-28,199,Expired
8579,8555,Fleet,2022-07-19,2024-06-05,999,Expired
8580,9621,Basic,2022-06-27,2024-01-18,199,Expired
8581,13053,Premium,2022-11-06,2024-05-03,499,Expired
8582,5341,Premium,2022-10-19,2023-11-20,499,Expired
8583,9617,Premium,2022-12-16,2023-04-19,499,Expired
8584,18827,Premium,2023-01-05,2023-10-28,499,Expired
8585,7823,Basic,2022-09-14,2023-08-20,199,Expired
8586,7972,Basic,2022-11-18,2023-02-23,199,Expired
8587,3870,Premium,2022-09-13,2024-04-13,499,Expired
8588,9023,Basic,2023-01-11,2023-06-29,199,Expired
8589,9264,Premium,2023-01-19,2024-02-21,499,Expired
8590,2594,Basic,2023-02-24,2024-06-08,199,Expired
8591,17374,Basic,2022-02-21,2023-04-18,199,Expired
8592,10807,Premium,2022-10-15,2023-01-15,499,Expired
8593,4527,Basic,2022-05-03,2024-03-19,199,Expired
8594,8485,Basic,2022-08-23,2023-10-22,199,Expired
8595,17419,Fleet,2022-02-23,2023-08-16,999,Expired
8596,6051,Premium,2023-02-08,2023-06-13,499,Expired
8597,8167,Basic,2022-10-28,2024-06-05,199,Expired
8598,16643,Basic,2022-12-27,2024-09-20,199,Expired
8599,6677,Premium,2022-08-13,2023-12-10,499,Expired
8600,14774,Basic,2022-12-25,2024-09-15,199,Cancelled
8601,14482,Premium,2022-08-09,2023-06-01,499,Cancelled
8602,7637,Fleet,2022-11-15,2023-09-18,999,Expired
8603,16990,Basic,2023-02-27,2024-11-26,199,Expired
8604,574,Premium,2022-08-06,2022-12-15,499,Cancelled
8605,16938,Premium,2023-03-23,2024-01-07,499,Expired
8606,6994,Premium,2022-10-16,2023-02-09,499,Cancelled
8607,5397,Premium,2023-01-14,2024-02-13,499,Expired
8608,12535,Premium,2023-06-12,2024-04-30,499,Expired
8609,8932,Basic,2022-09-02,2023-05-26,199,Expired
8610,5680,Premium,2022-03-14,2023-08-16,499,Expired
8611,69,Basic,2022-12-11,2023-04-30,199,Cancelled
8612,15988,Premium,2022-11-24,2023-08-31,499,Expired
8613,17482,Basic,2023-05-18,2023-12-31,199,Cancelled
8614,4747,Fleet,2022-12-30,2024-12-15,999,Expired
8615,8978,Basic,2023-04-11,2024-12-29,199,Expired
8616,14938,Basic,2022-08-16,2023-04-28,199,Expired
8617,10753,Premium,2023-01-19,2023-07-18,499,Expired
8618,5692,Basic,2022-05-25,2023-05-02,199,Expired
8619,15379,Basic,2023-03-29,2025-03-28,199,Expired
8620,19602,Basic,2022-07-28,2023-06-21,199,Expired
8621,11278,Basic,2023-02-09,2023-11-22,199,Cancelled
8622,15427,Fleet,2022-04-09,2023-01-07,999,Cancelled
8623,4342,Premium,2022-12-27,2024-06-08,499,Cancelled
8624,3018,Premium,2022-09-13,2024-07-27,499,Expired
8625,13216,Basic,2022-12-20,2024-04-28,199,Expired
8626,13283,Basic,2022-04-04,2023-03-11,199,Expired
8627,12221,Premium,2022-09-15,2022-12-25,499,Expired
8628,9299,Premium,2022-10-14,2023-06-26,499,Expired
8629,4076,Basic,2022-04-09,2022-12-27,199,Expired
8630,17621,Premium,2023-02-28,2024-02-03,499,Expired
8631,14979,Premium,2023-01-15,2024-07-02,499,Expired
8632,11817,Basic,2022-10-06,2023-08-26,199,Expired
8633,14480,Premium,2023-05-19,2024-05-29,499,Expired
8634,16733,Basic,2022-06-29,2023-11-29,199,Expired
8635,3496,Basic,2022-06-23,2024-02-24,199,Cancelled
8636,15078,Premium,2022-04-18,2023-07-08,499,Expired
8637,10828,Fleet,2022-08-11,2023-11-08,999,Expired
8638,18012,Basic,2022-09-09,2023-11-30,199,Expired
8639,14534,Basic,2023-04-10,2024-12-13,199,Expired
8640,1486,Basic,2022-11-30,2024-05-21,199,Expired
8641,7653,Premium,2023-01-13,2023-04-30,499,Expired
8642,18218,Basic,2022-07-27,2024-02-14,199,Expired
8643,13884,Fleet,2022-04-09,2022-09-10,999,Expired
8644,13818,Fleet,2022-10-15,2023-09-24,999,Expired
8645,676,Premium,2022-11-07,2023-12-26,499,Expired
8646,5135,Basic,2023-02-15,2023-12-23,199,Expired
8647,24,Basic,2022-08-18,2023-11-03,199,Expired
8648,18877,Basic,2023-03-20,2024-07-06,199,Expired
8649,13422,Fleet,2023-01-10,2024-04-15,999,Expired
8650,12124,Fleet,2023-04-01,2025-03-05,999,Expired
8651,16243,Premium,2022-10-30,2023-02-25,499,Expired
8652,2037,Premium,2023-01-19,2023-08-17,499,Expired
8653,3066,Basic,2022-04-21,2023-03-03,199,Expired
8654,16305,Premium,2022-06-29,2024-01-30,499,Expired
8655,6110,Basic,2022-03-17,2023-09-13,199,Cancelled
8656,14725,Basic,2023-01-13,2024-11-07,199,Expired
8657,7099,Premium,2022-12-30,2024-04-02,499,Expired
8658,6376,Basic,2022-11-20,2023-10-21,199,Expired
8659,16329,Fleet,2022-10-01,2024-06-07,999,Expired
8660,7981,Basic,2023-02-13,2024-08-25,199,Expired
8661,16082,Basic,2022-11-25,2023-11-07,199,Expired
8662,6928,Premium,2022-04-01,2023-02-13,499,Expired
8663,1042,Basic,2022-08-18,2024-05-22,199,Expired
8664,8726,Premium,2023-06-10,2025-03-06,499,Expired
8665,18088,Basic,2023-05-13,2023-12-03,199,Expired
8666,115,Fleet,2022-12-14,2024-02-22,999,Expired
8667,6992,Basic,2022-11-18,2024-02-07,199,Expired
8668,4251,Premium,2023-01-30,2023-09-30,499,Expired
8669,7551,Premium,2022-11-16,2023-04-10,499,Expired
8670,8423,Premium,2022-02-25,2023-08-26,499,Expired
8671,9526,Basic,2022-03-25,2023-04-20,199,Cancelled
8672,16732,Basic,2022-05-15,2023-03-17,199,Cancelled
8673,3854,Basic,2023-03-31,2024-05-28,199,Expired
8674,5814,Premium,2022-03-18,2023-06-08,499,Expired
8675,13151,Premium,2023-03-04,2023-06-13,499,Expired
8676,18906,Basic,2022-06-11,2024-05-27,199,Expired
8677,1759,Fleet,2022-10-03,2023-03-04,999,Expired
8678,12970,Premium,2022-07-22,2023-07-22,499,Expired
8679,7645,Premium,2022-06-21,2024-05-26,499,Cancelled
8680,3681,Fleet,2023-04-02,2025-02-25,999,Expired
8681,11605,Basic,2022-09-02,2022-12-23,199,Cancelled
8682,17995,Basic,2022-03-13,2022-08-14,199,Expired
8683,3599,Basic,2023-01-20,2024-02-27,199,Expired
8684,13333,Premium,2022-06-26,2023-07-24,499,Cancelled
8685,7411,Basic,2022-06-04,2022-10-03,199,Expired
8686,14276,Premium,2023-04-28,2023-09-01,499,Expired
8687,12539,Premium,2022-12-23,2024-07-25,499,Expired
8688,6279,Basic,2022-12-30,2024-12-29,199,Expired
8689,9135,Premium,2022-03-04,2024-02-28,499,Expired
8690,16452,Basic,2023-01-08,2024-10-23,199,Expired
8691,6320,Premium,2022-06-12,2023-02-15,499,Expired
8692,14497,Basic,2022-12-25,2024-10-08,199,Expired
8693,18681,Basic,2023-02-23,2025-01-13,199,Expired
8694,18794,Premium,2022-08-31,2024-05-21,499,Expired
8695,1781,Basic,2022-10-02,2024-04-28,199,Expired
8696,9683,Premium,2022-06-30,2022-12-07,499,Cancelled
8697,13969,Basic,2022-08-27,2023-08-04,199,Expired
8698,3823,Basic,2022-12-11,2024-06-20,199,Expired
8699,14700,Premium,2022-07-17,2023-01-12,499,Expired
8700,19013,Premium,2022-05-25,2023-08-08,499,Expired
8701,5838,Basic,2022-11-16,2023-12-19,199,Expired
8702,12229,Basic,2022-12-03,2024-09-04,199,Expired
8703,15005,Basic,2022-08-22,2023-09-29,199,Expired
8704,5045,Basic,2023-01-31,2023-07-16,199,Expired
8705,8933,Basic,2022-05-02,2022-10-18,199,Expired
8706,3839,Fleet,2022-09-09,2023-06-09,999,Cancelled
8707,6352,Basic,2022-04-04,2024-02-16,199,Expired
8708,17284,Basic,2022-10-23,2024-01-29,199,Expired
8709,14367,Fleet,2022-09-02,2023-03-14,999,Expired
8710,16743,Basic,2022-07-24,2024-05-28,199,Expired
8711,18645,Premium,2022-10-02,2024-09-13,499,Expired
8712,9000,Basic,2023-02-20,2023-09-20,199,Expired
8713,17014,Basic,2022-12-31,2023-10-01,199,Expired
8714,7791,Premium,2022-05-11,2022-09-02,499,Expired
8715,10789,Basic,2023-01-10,2024-07-10,199,Expired
8716,15210,Basic,2022-12-26,2024-06-19,199,Expired
8717,12775,Basic,2023-03-16,2024-09-22,199,Expired
8718,9021,Basic,2022-09-11,2024-02-10,199,Cancelled
8719,17260,Basic,2022-08-03,2024-06-16,199,Expired
8720,2985,Basic,2022-07-17,2023-03-21,199,Expired
8721,3280,Premium,2023-01-01,2023-05-20,499,Cancelled
8722,2816,Premium,2022-05-06,2024-02-23,499,Expired
8723,2650,Basic,2023-03-08,2023-09-17,199,Expired
8724,4924,Fleet,2023-01-27,2023-10-02,999,Expired
8725,12284,Premium,2022-04-18,2024-03-27,499,Expired
8726,2348,Fleet,2022-05-11,2022-08-27,999,Expired
8727,11847,Basic,2022-11-27,2023-05-21,199,Expired
8728,12629,Basic,2022-07-17,2023-05-23,199,Expired
8729,10372,Premium,2023-04-01,2023-09-09,499,Expired
8730,6636,Basic,2022-10-21,2024-06-21,199,Expired
8731,15465,Basic,2022-07-23,2023-08-22,199,Expired
8732,6709,Premium,2023-01-19,2024-08-31,499,Cancelled
8733,1415,Basic,2022-07-01,2023-02-05,199,Expired
8734,14081,Basic,2022-09-25,2023-12-24,199,Cancelled
8735,19479,Basic,2022-10-09,2023-12-17,199,Cancelled
8736,6158,Fleet,2022-09-12,2024-08-07,999,Expired
8737,3034,Premium,2022-07-30,2022-12-23,499,Expired
8738,17049,Basic,2022-11-02,2024-09-23,199,Expired
8739,3629,Basic,2023-01-05,2023-11-29,199,Expired
8740,10497,Basic,2023-02-19,2023-11-25,199,Expired
8741,12933,Basic,2022-10-04,2023-04-02,199,Expired
8742,5557,Fleet,2022-10-18,2024-05-20,999,Cancelled
8743,1349,Fleet,2022-12-02,2024-10-02,999,Expired
8744,8496,Basic,2023-02-12,2024-10-15,199,Expired
8745,7064,Premium,2022-10-14,2024-04-04,499,Cancelled
8746,18152,Premium,2023-01-31,2024-02-21,499,Expired
8747,5897,Basic,2023-04-13,2024-06-06,199,Expired
8748,8563,Basic,2022-11-02,2024-10-17,199,Expired
8749,1619,Fleet,2022-02-25,2023-06-17,999,Cancelled
8750,8472,Basic,2022-02-13,2022-06-06,199,Expired
8751,7046,Basic,2022-12-05,2023-06-06,199,Expired
8752,2925,Basic,2023-03-14,2024-10-08,199,Expired
8753,3207,Basic,2022-11-13,2023-05-31,199,Cancelled
8754,17935,Basic,2022-08-19,2024-08-13,199,Expired
8755,4275,Premium,2022-08-31,2024-03-25,499,Cancelled
8756,11548,Premium,2023-03-08,2024-12-30,499,Expired
8757,13310,Premium,2022-09-14,2024-06-07,499,Expired
8758,18591,Premium,2022-10-21,2024-04-12,499,Cancelled
8759,10247,Basic,2022-05-21,2024-05-19,199,Expired
8760,1951,Basic,2022-10-16,2023-03-03,199,Expired
8761,4830,Basic,2022-12-19,2024-09-09,199,Expired
8762,14834,Premium,2023-04-30,2024-05-25,499,Expired
8763,9709,Basic,2022-12-16,2024-11-23,199,Cancelled
8764,1069,Premium,2022-11-07,2024-01-18,499,Expired
8765,3661,Basic,2023-03-11,2023-07-17,199,Expired
8766,10982,Basic,2022-11-25,2024-05-23,199,Cancelled
8767,2471,Premium,2022-08-28,2024-05-03,499,Expired
8768,2275,Basic,2023-02-21,2023-11-18,199,Expired
8769,1266,Premium,2022-07-16,2023-09-24,499,Cancelled
8770,9141,Premium,2022-04-14,2023-06-14,499,Cancelled
8771,7865,Basic,2022-08-01,2023-06-08,199,Expired
8772,16356,Premium,2022-07-20,2023-04-21,499,Cancelled
8773,3039,Premium,2023-04-04,2024-11-02,499,Expired
8774,14633,Premium,2023-02-25,2024-02-18,499,Cancelled
8775,14242,Basic,2022-09-13,2023-05-07,199,Expired
8776,8775,Basic,2022-10-03,2024-01-21,199,Expired
8777,15700,Basic,2023-01-06,2023-12-16,199,Expired
8778,5033,Basic,2022-03-18,2023-06-14,199,Cancelled
8779,18537,Basic,2022-07-14,2023-11-30,199,Expired
8780,348,Premium,2022-06-27,2023-06-03,499,Expired
8781,2261,Premium,2022-06-04,2023-04-27,499,Expired
8782,6278,Basic,2022-10-25,2024-09-13,199,Expired
8783,9468,Premium,2022-07-01,2023-03-16,499,Cancelled
8784,7092,Premium,2022-04-28,2023-05-02,499,Expired
8785,15715,Basic,2022-10-19,2024-07-25,199,Expired
8786,5881,Basic,2022-02-01,2023-11-01,199,Expired
8787,4953,Premium,2022-04-24,2022-10-15,499,Expired
8788,8763,Fleet,2023-05-07,2023-12-28,999,Expired
8789,1478,Fleet,2022-09-24,2024-04-05,999,Expired
8790,8373,Premium,2022-07-06,2023-09-17,499,Expired
8791,11072,Basic,2022-07-08,2023-05-22,199,Expired
8792,17343,Basic,2022-09-02,2024-01-03,199,Expired
8793,14229,Premium,2022-10-02,2024-01-10,499,Expired
8794,7249,Basic,2022-08-07,2023-01-30,199,Expired
8795,256,Premium,2022-03-09,2023-04-30,499,Expired
8796,7284,Basic,2022-11-08,2024-01-11,199,Expired
8797,9057,Premium,2022-12-30,2024-11-22,499,Expired
8798,4514,Basic,2023-04-29,2024-07-03,199,Expired
8799,108,Basic,2022-12-28,2023-10-13,199,Expired
8800,3718,Basic,2022-10-22,2024-03-07,199,Expired
8801,6703,Premium,2023-04-14,2023-07-24,499,Expired
8802,417,Fleet,2022-08-11,2022-12-07,999,Expired
8803,6517,Fleet,2023-02-11,2023-10-04,999,Cancelled
8804,13347,Basic,2022-10-16,2024-09-29,199,Expired
8805,10017,Basic,2022-11-21,2024-07-20,199,Expired
8806,18472,Premium,2022-03-28,2023-05-10,499,Cancelled
8807,11489,Premium,2022-06-14,2022-10-02,499,Cancelled
8808,18004,Basic,2022-05-06,2022-12-16,199,Expired
8809,15940,Premium,2022-09-05,2023-01-05,499,Expired
8810,14527,Fleet,2022-05-29,2022-09-04,999,Cancelled
8811,4607,Premium,2022-10-03,2024-03-05,499,Expired
8812,16711,Basic,2022-10-24,2024-07-14,199,Cancelled
8813,16100,Basic,2022-07-08,2023-11-01,199,Expired
8814,1901,Basic,2022-10-08,2023-12-10,199,Cancelled
8815,7566,Basic,2022-05-29,2024-01-31,199,Expired
8816,19093,Premium,2022-06-07,2023-09-06,499,Expired
8817,40,Premium,2023-04-26,2025-01-26,499,Expired
8818,13182,Basic,2022-06-02,2024-03-05,199,Cancelled
8819,14361,Basic,2022-08-25,2023-04-26,199,Expired
8820,8889,Fleet,2022-05-12,2024-01-18,999,Expired
8821,2981,Premium,2023-01-18,2024-09-10,499,Cancelled
8822,11617,Premium,2022-11-22,2023-12-07,499,Expired
8823,10200,Basic,2023-01-01,2024-07-03,199,Cancelled
8824,3545,Premium,2022-11-14,2023-11-14,499,Expired
8825,2868,Premium,2022-06-27,2023-05-24,499,Expired
8826,18787,Basic,2022-09-27,2023-02-02,199,Expired
8827,13961,Basic,2022-06-13,2024-01-17,199,Cancelled
8828,4571,Basic,2023-01-29,2024-02-08,199,Cancelled
8829,6455,Basic,2022-09-29,2023-06-24,199,Expired
8830,1879,Basic,2022-10-01,2023-08-31,199,Expired
8831,17270,Basic,2022-08-20,2024-07-12,199,Expired
8832,3898,Basic,2022-10-27,2023-07-16,199,Expired
8833,2730,Basic,2023-02-06,2024-11-07,199,Expired
8834,15003,Premium,2023-02-19,2024-08-27,499,Expired
8835,6851,Premium,2023-04-01,2024-10-03,499,Expired
8836,415,Basic,2023-02-04,2023-09-25,199,Expired
8837,7888,Basic,2022-08-10,2024-04-27,199,Expired
8838,6387,Premium,2023-02-24,2023-06-10,499,Expired
8839,9788,Premium,2023-04-03,2024-04-13,499,Cancelled
8840,16498,Premium,2022-10-29,2024-05-09,499,Expired
8841,15864,Basic,2023-02-26,2023-09-21,199,Expired
8842,6486,Basic,2022-11-26,2024-05-16,199,Cancelled
8843,19800,Fleet,2022-06-16,2023-11-03,999,Expired
8844,6334,Premium,2023-03-03,2024-11-18,499,Expired
8845,11604,Basic,2022-07-20,2022-12-10,199,Expired
8846,5933,Basic,2023-03-08,2023-11-26,199,Expired
8847,13243,Basic,2022-12-16,2023-04-18,199,Expired
8848,8066,Premium,2022-07-30,2024-01-25,499,Expired
8849,12490,Premium,2023-01-31,2024-08-25,499,Cancelled
8850,19179,Premium,2022-01-29,2023-05-29,499,Expired
8851,1788,Premium,2022-07-10,2023-09-25,499,Expired
8852,37,Premium,2022-12-12,2023-10-25,499,Expired
8853,7768,Basic,2023-02-26,2025-02-18,199,Expired
8854,4188,Premium,2022-10-19,2023-06-21,499,Cancelled
8855,1556,Premium,2022-08-11,2023-10-03,499,Expired
8856,7253,Premium,2022-12-22,2024-11-21,499,Expired
8857,6399,Basic,2022-12-26,2024-12-17,199,Expired
8858,15854,Fleet,2022-12-06,2024-10-05,999,Expired
8859,16285,Basic,2022-12-02,2024-05-26,199,Cancelled
8860,3709,Premium,2023-03-26,2025-02-06,499,Expired
8861,10098,Basic,2022-04-09,2022-08-23,199,Expired
8862,14161,Basic,2022-10-26,2023-08-23,199,Expired
8863,16607,Basic,2022-06-30,2024-02-18,199,Expired
8864,5776,Fleet,2022-07-26,2023-12-16,999,Cancelled
8865,9333,Premium,2023-04-21,2024-07-09,499,Expired
8866,13464,Basic,2022-09-30,2024-05-10,199,Expired
8867,17823,Basic,2022-06-14,2022-10-06,199,Expired
8868,7074,Premium,2023-03-07,2023-12-29,499,Expired
8869,15672,Fleet,2022-07-26,2023-01-21,999,Expired
8870,19686,Fleet,2023-05-27,2024-05-22,999,Expired
8871,17213,Basic,2022-08-08,2024-04-09,199,Expired
8872,1747,Basic,2022-10-18,2023-11-11,199,Expired
8873,15971,Basic,2022-08-07,2024-05-21,199,Expired
8874,13390,Basic,2022-09-15,2024-08-27,199,Expired
8875,7261,Basic,2022-10-14,2024-08-07,199,Cancelled
8876,10064,Premium,2022-10-15,2024-03-24,499,Expired
8877,4039,Basic,2022-07-21,2023-01-29,199,Expired
8878,3706,Premium,2023-04-18,2025-01-27,499,Expired
8879,3956,Basic,2022-07-14,2023-03-24,199,Expired
8880,19478,Basic,2022-05-18,2023-03-23,199,Expired
8881,3429,Basic,2022-07-01,2023-07-29,199,Expired
8882,10028,Basic,2022-08-03,2023-05-12,199,Expired
8883,2508,Basic,2022-05-14,2023-12-13,199,Expired
8884,4682,Premium,2022-06-30,2022-11-03,499,Expired
8885,8403,Basic,2022-05-30,2023-08-05,199,Expired
8886,4748,Basic,2022-11-09,2023-09-19,199,Expired
8887,17147,Basic,2022-09-29,2023-07-22,199,Expired
8888,17711,Premium,2023-02-28,2024-01-31,499,Expired
8889,17392,Premium,2022-12-01,2023-11-20,499,Cancelled
8890,16721,Premium,2022-09-21,2024-09-12,499,Expired
8891,13345,Basic,2022-04-01,2023-04-12,199,Expired
8892,10595,Premium,2022-08-20,2022-12-19,499,Expired
8893,1810,Basic,2022-02-07,2023-04-19,199,Expired
8894,16913,Basic,2022-02-27,2022-08-03,199,Expired
8895,14016,Basic,2023-01-29,2023-05-05,199,Cancelled
8896,16418,Basic,2022-07-27,2024-03-26,199,Expired
8897,19272,Premium,2022-12-25,2024-07-28,499,Expired
8898,1716,Premium,2022-08-25,2022-11-29,499,Expired
8899,7615,Basic,2022-08-09,2023-06-03,199,Expired
8900,8677,Fleet,2023-04-10,2025-02-17,999,Expired
8901,6437,Basic,2022-04-30,2022-12-26,199,Cancelled
8902,13323,Basic,2022-11-26,2024-06-25,199,Cancelled
8903,5829,Premium,2022-01-28,2023-08-02,499,Expired
8904,10663,Basic,2022-11-01,2023-12-23,199,Expired
8905,14282,Basic,2022-05-17,2022-08-22,199,Expired
8906,7352,Premium,2022-11-29,2023-05-12,499,Expired
8907,14622,Basic,2023-02-09,2024-09-01,199,Cancelled
8908,17412,Basic,2022-09-22,2024-04-04,199,Expired
8909,1251,Basic,2022-09-28,2023-10-15,199,Expired
8910,6930,Basic,2022-09-09,2023-05-05,199,Expired
8911,18162,Premium,2023-03-11,2023-09-06,499,Expired
8912,16506,Basic,2022-09-06,2024-09-05,199,Expired
8913,12929,Basic,2022-09-13,2023-08-03,199,Expired
8914,13777,Basic,2022-03-28,2023-01-13,199,Expired
8915,12940,Premium,2023-05-08,2025-03-02,499,Expired
8916,4862,Basic,2023-01-17,2024-02-11,199,Cancelled
8917,2304,Fleet,2022-07-11,2023-02-15,999,Expired
8918,6909,Premium,2022-03-31,2023-05-28,499,Expired
8919,18655,Basic,2022-09-28,2023-04-01,199,Expired
8920,11730,Premium,2022-12-10,2023-04-26,499,Expired
8921,8911,Basic,2023-03-31,2024-02-27,199,Expired
8922,8582,Premium,2022-04-01,2022-12-16,499,Expired
8923,19353,Basic,2022-05-27,2023-05-05,199,Expired
8924,18352,Basic,2022-06-05,2023-03-27,199,Expired
8925,8251,Premium,2023-05-18,2023-08-23,499,Expired
8926,15987,Premium,2022-03-27,2022-07-30,499,Cancelled
8927,6681,Basic,2022-08-13,2022-11-26,199,Cancelled
8928,12396,Premium,2022-07-30,2024-01-30,499,Cancelled
8929,10854,Fleet,2022-04-27,2023-12-14,999,Expired
8930,16879,Basic,2023-01-09,2024-02-17,199,Expired
8931,2823,Fleet,2022-10-19,2024-06-21,999,Expired
8932,15948,Basic,2022-07-18,2023-07-29,199,Expired
8933,1974,Fleet,2022-07-15,2024-05-29,999,Expired
8934,19701,Basic,2022-11-21,2023-05-13,199,Expired
8935,268,Basic,2023-02-16,2024-05-05,199,Expired
8936,10925,Premium,2022-06-26,2023-06-02,499,Expired
8937,15500,Fleet,2022-12-14,2023-07-15,999,Cancelled
8938,2771,Basic,2022-05-06,2022-10-22,199,Expired
8939,2330,Premium,2022-07-13,2024-06-23,499,Cancelled
8940,13361,Basic,2022-11-01,2023-12-29,199,Expired
8941,13168,Basic,2023-01-22,2024-12-02,199,Expired
8942,11700,Premium,2022-08-07,2024-06-04,499,Cancelled
8943,7992,Basic,2022-08-28,2023-06-25,199,Expired
8944,13913,Basic,2022-08-27,2023-06-14,199,Expired
8945,17292,Basic,2022-07-02,2023-03-08,199,Expired
8946,319,Basic,2023-06-06,2024-11-29,199,Cancelled
8947,1537,Premium,2023-01-11,2024-05-10,499,Expired
8948,1472,Basic,2022-09-30,2023-12-31,199,Expired
8949,14496,Fleet,2022-12-06,2023-05-30,999,Cancelled
8950,1370,Premium,2022-05-01,2024-01-17,499,Expired
8951,741,Basic,2022-08-01,2024-02-18,199,Expired
8952,9363,Basic,2022-04-15,2023-07-02,199,Expired
8953,1189,Basic,2023-05-10,2025-01-13,199,Expired
8954,10866,Basic,2022-06-22,2023-04-04,199,Expired
8955,15417,Basic,2023-01-08,2024-06-11,199,Expired
8956,17312,Basic,2022-11-21,2023-05-10,199,Expired
8957,19261,Basic,2022-07-06,2023-03-08,199,Expired
8958,7384,Premium,2022-12-18,2023-10-19,499,Expired
8959,3488,Premium,2022-06-03,2024-05-21,499,Expired
