vehicle_id,customer_id,vehicle_model,vehicle_type,battery_capacity_kwh,purchase_year
18434,17573,Hyundai Kona Electric,SUV,39.2,2024
18435,17574,MG ZS EV,SUV,50.3,2021
18436,17575,Hyundai Kona Electric,SUV,39.2,2024
18437,17576,BYD Atto 3,SUV,60.5,2023
18438,17577,Tata Punch EV,Hatchback,35.0,2025
18439,17578,Hyundai Ioniq 5,SUV,72.6,2024
18440,17579,Mahindra BE 6,SUV,59.0,2025
18441,17580,Hyundai Ioniq 5,SUV,72.6,2023
18442,17581,MG ZS EV,SUV,50.3,2022
18443,17582,Mahindra BE 6,SUV,59.0,2025
18444,17583,MG ZS EV,SUV,50.3,2025
18445,17584,Mahindra BE 6,SUV,59.0,2021
18446,17585,Tata Tiago EV,Hatchback,24.0,2024
18447,17586,MG ZS EV,SUV,50.3,2020
18448,17587,Mahindra XUV400,SUV,39.4,2020
18449,17588,Hyundai Ioniq 5,SUV,72.6,2024
18450,17589,Tata Nexon EV,SUV,30.2,2024
18451,17590,MG ZS EV,SUV,50.3,2020
18452,17591,Tata Punch EV,Hatchback,35.0,2021
18453,17592,Tata Tiago EV,Hatchback,24.0,2025
18454,17593,Mahindra XUV400,SUV,39.4,2020
18455,17594,Mahindra BE 6,SUV,59.0,2020
18456,17595,MG ZS EV,SUV,50.3,2024
18457,17596,Tata Nexon EV,SUV,30.2,2024
18458,17597,BYD Atto 3,SUV,60.5,2021
18459,17598,BYD Atto 3,SUV,60.5,2021
18460,17599,Kia EV6,SUV,77.4,2024
18461,17600,Kia EV6,SUV,77.4,2021
18462,17601,MG ZS EV,SUV,50.3,2025
18463,17602,Tata Tiago EV,Hatchback,24.0,2021
18464,17603,MG ZS EV,SUV,50.3,2023
18465,17604,Tata Nexon EV,SUV,30.2,2023
18466,17605,MG ZS EV,SUV,50.3,2024
18467,17606,Tata Nexon EV,SUV,30.2,2024
18468,17607,Kia EV6,SUV,77.4,2021
18469,17608,Hyundai Kona Electric,SUV,39.2,2023
18470,17609,Hyundai Ioniq 5,SUV,72.6,2021
18471,17610,BYD Atto 3,SUV,60.5,2025
18472,17611,BYD Atto 3,SUV,60.5,2020
18473,17612,BYD Atto 3,SUV,60.5,2024
18474,17613,Kia EV6,SUV,77.4,2025
18475,17614,BYD Atto 3,SUV,60.5,2021
18476,17615,Hyundai Ioniq 5,SUV,72.6,2025
18477,17616,MG ZS EV,SUV,50.3,2022
18478,17617,Hyundai Kona Electric,SUV,39.2,2024
18479,17618,Mahindra BE 6,SUV,59.0,2021
18480,17619,Mahindra BE 6,SUV,59.0,2023
18481,17620,Hyundai Kona Electric,SUV,39.2,2024
18482,17621,Tata Nexon EV,SUV,30.2,2024
18483,17622,BYD Atto 3,SUV,60.5,2021
18484,17623,Kia EV6,SUV,77.4,2024
18485,17624,Hyundai Kona Electric,SUV,39.2,2023
18486,17625,Kia EV6,SUV,77.4,2024
18487,17626,Mahindra BE 6,SUV,59.0,2023
18488,17627,BYD Atto 3,SUV,60.5,2021
18489,17628,Tata Punch EV,Hatchback,35.0,2022
18490,17629,BYD Atto 3,SUV,60.5,2020
18491,17630,Mahindra BE 6,SUV,59.0,2025
18492,17631,Tata Punch EV,Hatchback,35.0,2024
18493,17632,Mahindra XUV400,SUV,39.4,2024
18494,17633,Tata Tiago EV,Hatchback,24.0,2020
18495,17634,Tata Tiago EV,Hatchback,24.0,2023
18496,17635,MG ZS EV,SUV,50.3,2022
18497,17636,Tata Nexon EV,SUV,30.2,2021
18498,17637,Mahindra XUV400,SUV,39.4,2024
18499,17638,Mahindra BE 6,SUV,59.0,2020
18500,17639,Mahindra XUV400,SUV,39.4,2023
18501,17640,Hyundai Kona Electric,SUV,39.2,2020
18502,17641,Tata Punch EV,Hatchback,35.0,2022
18503,17642,Kia EV6,SUV,77.4,2025
18504,17643,Hyundai Kona Electric,SUV,39.2,2025
18505,17644,Hyundai Kona Electric,SUV,39.2,2025
18506,17645,MG ZS EV,SUV,50.3,2025
18507,17646,Mahindra BE 6,SUV,59.0,2025
18508,17647,Tata Tiago EV,Hatchback,24.0,2025
18509,17648,Mahindra XUV400,SUV,39.4,2024
18510,17649,Kia EV6,SUV,77.4,2021
18511,17650,Hyundai Kona Electric,SUV,39.2,2022
18512,17651,Mahindra XUV400,SUV,39.4,2023
18513,17652,BYD Atto 3,SUV,60.5,2022
18514,17653,Tata Punch EV,Hatchback,35.0,2021
18515,17654,Tata Punch EV,Hatchback,35.0,2022
18516,17655,Tata Nexon EV,SUV,30.2,2024
18517,17656,Kia EV6,SUV,77.4,2023
18518,17657,Hyundai Ioniq 5,SUV,72.6,2021
18519,17658,Hyundai Kona Electric,SUV,39.2,2022
18520,17659,BYD Atto 3,SUV,60.5,2021
18521,17660,Hyundai Ioniq 5,SUV,72.6,2024
18522,17661,Mahindra XUV400,SUV,39.4,2020
18523,17662,Tata Punch EV,Hatchback,35.0,2022
18524,17662,Hyundai Ioniq 5,SUV,72.6,2020
18525,17663,Tata Tiago EV,Hatchback,24.0,2025
18526,17664,Kia EV6,SUV,77.4,2024
18527,17665,Kia EV6,SUV,77.4,2021
18528,17665,Mahindra XUV400,SUV,39.4,2021
18529,17666,Kia EV6,SUV,77.4,2022
18530,17667,Hyundai Kona Electric,SUV,39.2,2021
18531,17668,Tata Punch EV,Hatchback,35.0,2020
18532,17669,Tata Punch EV,Hatchback,35.0,2025
18533,17670,Tata Punch EV,Hatchback,35.0,2025
18534,17671,Tata Punch EV,Hatchback,35.0,2021
18535,17672,Mahindra BE 6,SUV,59.0,2024
18536,17673,Mahindra XUV400,SUV,39.4,2022
18537,17674,Mahindra BE 6,SUV,59.0,2024
18538,17675,Mahindra XUV400,SUV,39.4,2021
18539,17676,Hyundai Kona Electric,SUV,39.2,2021
18540,17677,Kia EV6,SUV,77.4,2023
18541,17678,Tata Nexon EV,SUV,30.2,2021
18542,17679,Tata Punch EV,Hatchback,35.0,2025
18543,17680,Tata Nexon EV,SUV,30.2,2022
18544,17681,Hyundai Kona Electric,SUV,39.2,2021
18545,17682,BYD Atto 3,SUV,60.5,2022
18546,17683,Mahindra XUV400,SUV,39.4,2020
18547,17684,Tata Nexon EV,SUV,30.2,2025
18548,17685,Mahindra BE 6,SUV,59.0,2021
18549,17686,Tata Punch EV,Hatchback,35.0,2024
18550,17687,Mahindra BE 6,SUV,59.0,2022
18551,17688,BYD Atto 3,SUV,60.5,2020
18552,17689,Hyundai Ioniq 5,SUV,72.6,2023
18553,17690,Mahindra XUV400,SUV,39.4,2023
18554,17691,Kia EV6,SUV,77.4,2025
18555,17692,Hyundai Ioniq 5,SUV,72.6,2025
18556,17693,MG ZS EV,SUV,50.3,2022
18557,17694,Mahindra XUV400,SUV,39.4,2020
18558,17695,Tata Punch EV,Hatchback,35.0,2025
18559,17696,BYD Atto 3,SUV,60.5,2022
18560,17697,Hyundai Kona Electric,SUV,39.2,2020
18561,17698,Kia EV6,SUV,77.4,2025
18562,17699,Tata Punch EV,Hatchback,35.0,2025
18563,17700,Hyundai Kona Electric,SUV,39.2,2024
18564,17701,Mahindra XUV400,SUV,39.4,2022
18565,17702,Hyundai Kona Electric,SUV,39.2,2022
18566,17703,Hyundai Kona Electric,SUV,39.2,2020
18567,17704,Tata Tiago EV,Hatchback,24.0,2020
18568,17705,Hyundai Kona Electric,SUV,39.2,2021
18569,17706,Mahindra BE 6,SUV,59.0,2022
18570,17707,Mahindra XUV400,SUV,39.4,2025
18571,17708,MG ZS EV,SUV,50.3,2020
18572,17709,Tata Tiago EV,Hatchback,24.0,2020
18573,17710,Hyundai Kona Electric,SUV,39.2,2021
18574,17711,Hyundai Ioniq 5,SUV,72.6,2023
18575,17712,BYD Atto 3,SUV,60.5,2022
18576,17713,Tata Punch EV,Hatchback,35.0,2023
18577,17714,Mahindra XUV400,SUV,39.4,2021
18578,17715,Mahindra BE 6,SUV,59.0,2024
18579,17716,Kia EV6,SUV,77.4,2023
18580,17717,Tata Nexon EV,SUV,30.2,2023
18581,17718,Tata Tiago EV,Hatchback,24.0,2020
18582,17719,Tata Nexon EV,SUV,30.2,2021
18583,17720,Tata Tiago EV,Hatchback,24.0,2025
18584,17721,Hyundai Ioniq 5,SUV,72.6,2023
18585,17722,Mahindra BE 6,SUV,59.0,2025
18586,17723,Tata Tiago EV,Hatchback,24.0,2024
18587,17724,Hyundai Ioniq 5,SUV,72.6,2022
18588,17725,Mahindra XUV400,SUV,39.4,2024
18589,17726,Mahindra BE 6,SUV,59.0,2025
18590,17727,BYD Atto 3,SUV,60.5,2020
18591,17728,Mahindra BE 6,SUV,59.0,2025
18592,17729,Mahindra XUV400,SUV,39.4,2020
18593,17730,Hyundai Ioniq 5,SUV,72.6,2021
18594,17731,Tata Nexon EV,SUV,30.2,2020
18595,17732,MG ZS EV,SUV,50.3,2021
18596,17733,Tata Tiago EV,Hatchback,24.0,2020
18597,17734,Tata Nexon EV,SUV,30.2,2024
18598,17735,Tata Nexon EV,SUV,30.2,2022
18599,17735,Hyundai Ioniq 5,SUV,72.6,2024
18600,17736,Tata Punch EV,Hatchback,35.0,2024
18601,17737,Tata Tiago EV,Hatchback,24.0,2021
18602,17738,Mahindra XUV400,SUV,39.4,2024
18603,17739,Tata Tiago EV,Hatchback,24.0,2024
18604,17740,Tata Punch EV,Hatchback,35.0,2025
18605,17741,MG ZS EV,SUV,50.3,2022
18606,17742,Hyundai Kona Electric,SUV,39.2,2024
18607,17743,Mahindra BE 6,SUV,59.0,2020
18608,17744,Tata Nexon EV,SUV,30.2,2022
18609,17745,Tata Nexon EV,SUV,30.2,2021
18610,17746,Mahindra BE 6,SUV,59.0,2024
18611,17747,Hyundai Ioniq 5,SUV,72.6,2020
18612,17748,Hyundai Ioniq 5,SUV,72.6,2020
18613,17749,Tata Punch EV,Hatchback,35.0,2022
18614,17750,Mahindra BE 6,SUV,59.0,2022
18615,17751,Hyundai Kona Electric,SUV,39.2,2024
18616,17752,Tata Punch EV,Hatchback,35.0,2025
18617,17753,Kia EV6,SUV,77.4,2024
18618,17754,Tata Nexon EV,SUV,30.2,2023
18619,17755,Tata Tiago EV,Hatchback,24.0,2023
18620,17756,BYD Atto 3,SUV,60.5,2025
18621,17757,BYD Atto 3,SUV,60.5,2025
18622,17758,Tata Nexon EV,SUV,30.2,2025
18623,17759,BYD Atto 3,SUV,60.5,2024
18624,17760,MG ZS EV,SUV,50.3,2020
18625,17761,Hyundai Kona Electric,SUV,39.2,2022
18626,17762,Mahindra BE 6,SUV,59.0,2021
18627,17763,Tata Punch EV,Hatchback,35.0,2022
18628,17764,Kia EV6,SUV,77.4,2020
18629,17765,Tata Tiago EV,Hatchback,24.0,2022
18630,17766,MG ZS EV,SUV,50.3,2025
18631,17767,Hyundai Ioniq 5,SUV,72.6,2022
18632,17768,MG ZS EV,SUV,50.3,2025
18633,17769,Tata Nexon EV,SUV,30.2,2020
18634,17770,Hyundai Ioniq 5,SUV,72.6,2022
18635,17771,Mahindra BE 6,SUV,59.0,2023
18636,17772,Hyundai Ioniq 5,SUV,72.6,2023
18637,17773,Tata Punch EV,Hatchback,35.0,2024
18638,17774,Hyundai Kona Electric,SUV,39.2,2022
18639,17775,Tata Nexon EV,SUV,30.2,2023
18640,17776,Mahindra BE 6,SUV,59.0,2023
18641,17777,BYD Atto 3,SUV,60.5,2023
18642,17778,Tata Tiago EV,Hatchback,24.0,2022
18643,17779,MG ZS EV,SUV,50.3,2021
18644,17780,Hyundai Ioniq 5,SUV,72.6,2022
18645,17781,Hyundai Ioniq 5,SUV,72.6,2023
18646,17782,Tata Punch EV,Hatchback,35.0,2022
18647,17783,BYD Atto 3,SUV,60.5,2020
18648,17784,Hyundai Ioniq 5,SUV,72.6,2022
18649,17785,Tata Nexon EV,SUV,30.2,2025
18650,17786,Tata Nexon EV,SUV,30.2,2025
18651,17787,BYD Atto 3,SUV,60.5,2024
18652,17788,MG ZS EV,SUV,50.3,2024
18653,17789,Tata Tiago EV,Hatchback,24.0,2024
18654,17790,MG ZS EV,SUV,50.3,2023
18655,17791,Tata Punch EV,Hatchback,35.0,2023
18656,17792,MG ZS EV,SUV,50.3,2021
18657,17793,Tata Tiago EV,Hatchback,24.0,2023
18658,17794,Kia EV6,SUV,77.4,2022
18659,17795,Hyundai Kona Electric,SUV,39.2,2025
18660,17796,Tata Tiago EV,Hatchback,24.0,2025
18661,17797,Tata Punch EV,Hatchback,35.0,2020
18662,17798,Kia EV6,SUV,77.4,2023
18663,17799,Tata Punch EV,Hatchback,35.0,2021
18664,17800,Hyundai Kona Electric,SUV,39.2,2021
18665,17801,Tata Nexon EV,SUV,30.2,2025
18666,17802,Hyundai Ioniq 5,SUV,72.6,2022
18667,17803,Tata Punch EV,Hatchback,35.0,2021
18668,17804,Mahindra XUV400,SUV,39.4,2023
18669,17805,Kia EV6,SUV,77.4,2021
18670,17806,Mahindra XUV400,SUV,39.4,2024
18671,17807,BYD Atto 3,SUV,60.5,2023
18672,17808,BYD Atto 3,SUV,60.5,2021
18673,17809,Hyundai Ioniq 5,SUV,72.6,2025
18674,17809,Tata Tiago EV,Hatchback,24.0,2022
18675,17810,BYD Atto 3,SUV,60.5,2025
18676,17811,BYD Atto 3,SUV,60.5,2025
18677,17811,Tata Nexon EV,SUV,30.2,2021
18678,17812,Mahindra XUV400,SUV,39.4,2021
18679,17813,Kia EV6,SUV,77.4,2020
18680,17814,Hyundai Ioniq 5,SUV,72.6,2022
18681,17815,Tata Tiago EV,Hatchback,24.0,2025
18682,17816,Tata Nexon EV,SUV,30.2,2023
18683,17817,Tata Punch EV,Hatchback,35.0,2025
18684,17818,BYD Atto 3,SUV,60.5,2025
18685,17819,Mahindra XUV400,SUV,39.4,2021
18686,17820,Kia EV6,SUV,77.4,2022
18687,17821,BYD Atto 3,SUV,60.5,2021
18688,17822,Hyundai Ioniq 5,SUV,72.6,2024
18689,17823,Mahindra XUV400,SUV,39.4,2022
18690,17824,Mahindra XUV400,SUV,39.4,2024
18691,17825,Kia EV6,SUV,77.4,2021
18692,17826,BYD Atto 3,SUV,60.5,2022
18693,17827,MG ZS EV,SUV,50.3,2023
18694,17828,Hyundai Ioniq 5,SUV,72.6,2023
18695,17829,Mahindra BE 6,SUV,59.0,2025
18696,17830,Mahindra XUV400,SUV,39.4,2024
18697,17831,Hyundai Kona Electric,SUV,39.2,2021
18698,17832,Tata Punch EV,Hatchback,35.0,2023
18699,17833,Hyundai Ioniq 5,SUV,72.6,2024
18700,17834,Tata Nexon EV,SUV,30.2,2020
18701,17834,MG ZS EV,SUV,50.3,2022
18702,17835,BYD Atto 3,SUV,60.5,2020
18703,17836,MG ZS EV,SUV,50.3,2023
18704,17837,BYD Atto 3,SUV,60.5,2025
18705,17838,Kia EV6,SUV,77.4,2023
18706,17838,Tata Tiago EV,Hatchback,24.0,2020
18707,17839,Tata Nexon EV,SUV,30.2,2025
18708,17840,Tata Tiago EV,Hatchback,24.0,2025
18709,17840,Mahindra BE 6,SUV,59.0,2021
18710,17841,Mahindra BE 6,SUV,59.0,2020
18711,17842,Tata Nexon EV,SUV,30.2,2025
18712,17843,Mahindra BE 6,SUV,59.0,2021
18713,17844,Tata Punch EV,Hatchback,35.0,2022
18714,17845,Hyundai Ioniq 5,SUV,72.6,2021
18715,17846,Mahindra XUV400,SUV,39.4,2024
18716,17847,BYD Atto 3,SUV,60.5,2020
18717,17848,Kia EV6,SUV,77.4,2021
18718,17849,Tata Nexon EV,SUV,30.2,2025
18719,17850,Hyundai Ioniq 5,SUV,72.6,2021
18720,17851,BYD Atto 3,SUV,60.5,2022
18721,17852,Tata Punch EV,Hatchback,35.0,2020
18722,17853,BYD Atto 3,SUV,60.5,2025
18723,17854,Tata Tiago EV,Hatchback,24.0,2021
18724,17854,Mahindra BE 6,SUV,59.0,2024
18725,17855,Tata Nexon EV,SUV,30.2,2024
18726,17856,Tata Nexon EV,SUV,30.2,2025
18727,17857,Mahindra BE 6,SUV,59.0,2024
18728,17858,Hyundai Kona Electric,SUV,39.2,2020
18729,17859,MG ZS EV,SUV,50.3,2025
18730,17860,Tata Tiago EV,Hatchback,24.0,2021
18731,17861,Tata Tiago EV,Hatchback,24.0,2020
18732,17862,Mahindra XUV400,SUV,39.4,2020
18733,17863,Mahindra BE 6,SUV,59.0,2024
18734,17864,BYD Atto 3,SUV,60.5,2020
18735,17865,Tata Tiago EV,Hatchback,24.0,2021
18736,17866,Hyundai Ioniq 5,SUV,72.6,2023
18737,17866,Hyundai Ioniq 5,SUV,72.6,2024
18738,17867,Hyundai Ioniq 5,SUV,72.6,2022
18739,17868,Tata Tiago EV,Hatchback,24.0,2023
18740,17869,Hyundai Ioniq 5,SUV,72.6,2021
18741,17870,Tata Punch EV,Hatchback,35.0,2020
18742,17871,BYD Atto 3,SUV,60.5,2025
18743,17872,Kia EV6,SUV,77.4,2020
18744,17873,MG ZS EV,SUV,50.3,2023
18745,17874,MG ZS EV,SUV,50.3,2021
18746,17874,Tata Punch EV,Hatchback,35.0,2020
18747,17875,Tata Nexon EV,SUV,30.2,2022
18748,17876,Kia EV6,SUV,77.4,2023
18749,17877,Tata Nexon EV,SUV,30.2,2025
18750,17878,Kia EV6,SUV,77.4,2021
18751,17879,Tata Nexon EV,SUV,30.2,2023
18752,17880,Kia EV6,SUV,77.4,2025
18753,17881,Kia EV6,SUV,77.4,2022
18754,17882,Tata Tiago EV,Hatchback,24.0,2025
18755,17883,BYD Atto 3,SUV,60.5,2022
18756,17884,Hyundai Kona Electric,SUV,39.2,2020
18757,17885,MG ZS EV,SUV,50.3,2020
18758,17886,MG ZS EV,SUV,50.3,2024
18759,17887,Mahindra BE 6,SUV,59.0,2025
18760,17888,Tata Tiago EV,Hatchback,24.0,2022
18761,17889,Tata Punch EV,Hatchback,35.0,2020
18762,17890,Tata Nexon EV,SUV,30.2,2021
18763,17891,Tata Tiago EV,Hatchback,24.0,2021
18764,17892,Mahindra XUV400,SUV,39.4,2020
18765,17893,MG ZS EV,SUV,50.3,2021
18766,17894,BYD Atto 3,SUV,60.5,2025
18767,17895,Kia EV6,SUV,77.4,2025
18768,17896,Tata Tiago EV,Hatchback,24.0,2022
18769,17897,Tata Tiago EV,Hatchback,24.0,2020
18770,17898,Tata Nexon EV,SUV,30.2,2023
18771,17899,Hyundai Kona Electric,SUV,39.2,2022
18772,17900,BYD Atto 3,SUV,60.5,2024
18773,17901,MG ZS EV,SUV,50.3,2025
18774,17902,Tata Punch EV,Hatchback,35.0,2021
18775,17903,BYD Atto 3,SUV,60.5,2020
18776,17904,Hyundai Kona Electric,SUV,39.2,2021
18777,17905,Hyundai Kona Electric,SUV,39.2,2020
18778,17906,BYD Atto 3,SUV,60.5,2023
18779,17907,Mahindra XUV400,SUV,39.4,2021
18780,17908,Tata Tiago EV,Hatchback,24.0,2024
18781,17909,Mahindra BE 6,SUV,59.0,2025
18782,17910,BYD Atto 3,SUV,60.5,2022
18783,17911,Hyundai Ioniq 5,SUV,72.6,2020
18784,17912,Hyundai Kona Electric,SUV,39.2,2020
18785,17913,Tata Nexon EV,SUV,30.2,2023
18786,17914,Tata Punch EV,Hatchback,35.0,2021
18787,17914,Tata Punch EV,Hatchback,35.0,2020
18788,17915,BYD Atto 3,SUV,60.5,2024
18789,17916,Mahindra BE 6,SUV,59.0,2022
18790,17917,Tata Tiago EV,Hatchback,24.0,2023
18791,17918,Hyundai Ioniq 5,SUV,72.6,2022
18792,17919,Mahindra XUV400,SUV,39.4,2024
18793,17920,Tata Punch EV,Hatchback,35.0,2022
18794,17921,MG ZS EV,SUV,50.3,2025
18795,17922,Kia EV6,SUV,77.4,2025
18796,17923,Mahindra XUV400,SUV,39.4,2020
18797,17924,BYD Atto 3,SUV,60.5,2022
18798,17925,Tata Punch EV,Hatchback,35.0,2020
18799,17926,Hyundai Ioniq 5,SUV,72.6,2024
18800,17927,Hyundai Kona Electric,SUV,39.2,2021
18801,17928,Kia EV6,SUV,77.4,2020
18802,17929,MG ZS EV,SUV,50.3,2021
18803,17930,Mahindra XUV400,SUV,39.4,2020
18804,17930,Mahindra XUV400,SUV,39.4,2020
18805,17931,Mahindra XUV400,SUV,39.4,2021
18806,17932,Tata Punch EV,Hatchback,35.0,2020
18807,17933,Tata Tiago EV,Hatchback,24.0,2020
18808,17934,MG ZS EV,SUV,50.3,2024
18809,17935,Kia EV6,SUV,77.4,2021
18810,17936,Kia EV6,SUV,77.4,2020
18811,17937,BYD Atto 3,SUV,60.5,2022
18812,17938,Hyundai Ioniq 5,SUV,72.6,2024
18813,17939,Tata Nexon EV,SUV,30.2,2020
18814,17940,Mahindra BE 6,SUV,59.0,2021
18815,17941,Tata Nexon EV,SUV,30.2,2024
18816,17942,Hyundai Ioniq 5,SUV,72.6,2021
18817,17943,Mahindra XUV400,SUV,39.4,2021
18818,17944,MG ZS EV,SUV,50.3,2021
18819,17945,Tata Nexon EV,SUV,30.2,2025
18820,17946,Tata Punch EV,Hatchback,35.0,2025
18821,17947,Mahindra BE 6,SUV,59.0,2025
18822,17947,Hyundai Ioniq 5,SUV,72.6,2020
18823,17948,Tata Punch EV,Hatchback,35.0,2023
18824,17949,MG ZS EV,SUV,50.3,2025
18825,17950,Tata Punch EV,Hatchback,35.0,2025
18826,17951,Mahindra BE 6,SUV,59.0,2020
18827,17952,Tata Punch EV,Hatchback,35.0,2022
18828,17952,Hyundai Kona Electric,SUV,39.2,2022
18829,17953,MG ZS EV,SUV,50.3,2023
18830,17954,Hyundai Kona Electric,SUV,39.2,2020
18831,17954,Kia EV6,SUV,77.4,2024
18832,17955,Tata Nexon EV,SUV,30.2,2020
18833,17956,MG ZS EV,SUV,50.3,2025
18834,17957,Mahindra BE 6,SUV,59.0,2021
18835,17958,Tata Nexon EV,SUV,30.2,2021
18836,17959,Kia EV6,SUV,77.4,2020
18837,17960,Kia EV6,SUV,77.4,2022
18838,17961,BYD Atto 3,SUV,60.5,2021
18839,17962,Mahindra XUV400,SUV,39.4,2021
18840,17963,Kia EV6,SUV,77.4,2020
18841,17964,Tata Tiago EV,Hatchback,24.0,2022
18842,17965,MG ZS EV,SUV,50.3,2020
18843,17966,Mahindra BE 6,SUV,59.0,2023
18844,17967,Tata Punch EV,Hatchback,35.0,2025
18845,17968,Tata Nexon EV,SUV,30.2,2021
18846,17969,Tata Nexon EV,SUV,30.2,2024
18847,17970,Tata Nexon EV,SUV,30.2,2023
18848,17971,Kia EV6,SUV,77.4,2025
18849,17972,Mahindra XUV400,SUV,39.4,2025
18850,17973,Tata Punch EV,Hatchback,35.0,2020
18851,17974,Kia EV6,SUV,77.4,2022
18852,17975,Tata Punch EV,Hatchback,35.0,2024
18853,17976,Mahindra BE 6,SUV,59.0,2024
18854,17977,Kia EV6,SUV,77.4,2025
18855,17978,Hyundai Ioniq 5,SUV,72.6,2021
18856,17979,BYD Atto 3,SUV,60.5,2021
18857,17980,Hyundai Kona Electric,SUV,39.2,2021
18858,17981,Kia EV6,SUV,77.4,2022
18859,17982,Hyundai Ioniq 5,SUV,72.6,2024
18860,17983,Mahindra BE 6,SUV,59.0,2021
18861,17984,Tata Tiago EV,Hatchback,24.0,2025
18862,17985,Mahindra XUV400,SUV,39.4,2021
18863,17986,Hyundai Kona Electric,SUV,39.2,2020
18864,17987,MG ZS EV,SUV,50.3,2022
18865,17988,Hyundai Ioniq 5,SUV,72.6,2022
18866,17989,Hyundai Ioniq 5,SUV,72.6,2020
18867,17990,Kia EV6,SUV,77.4,2025
18868,17991,MG ZS EV,SUV,50.3,2023
18869,17991,Tata Tiago EV,Hatchback,24.0,2021
18870,17992,Kia EV6,SUV,77.4,2023
18871,17993,Kia EV6,SUV,77.4,2022
18872,17994,Mahindra XUV400,SUV,39.4,2024
18873,17995,Hyundai Kona Electric,SUV,39.2,2025
18874,17996,MG ZS EV,SUV,50.3,2025
18875,17997,Tata Nexon EV,SUV,30.2,2025
18876,17998,Hyundai Ioniq 5,SUV,72.6,2021
18877,17999,Tata Punch EV,Hatchback,35.0,2022
18878,18000,Hyundai Ioniq 5,SUV,72.6,2022
18879,18001,Tata Nexon EV,SUV,30.2,2024
18880,18001,Mahindra BE 6,SUV,59.0,2025
18881,18002,Hyundai Kona Electric,SUV,39.2,2023
18882,18003,Hyundai Ioniq 5,SUV,72.6,2022
18883,18004,MG ZS EV,SUV,50.3,2023
18884,18005,Tata Punch EV,Hatchback,35.0,2023
18885,18006,Tata Tiago EV,Hatchback,24.0,2021
18886,18007,Mahindra XUV400,SUV,39.4,2023
18887,18008,Mahindra BE 6,SUV,59.0,2023
18888,18009,BYD Atto 3,SUV,60.5,2023
18889,18010,BYD Atto 3,SUV,60.5,2025
18890,18011,Tata Tiago EV,Hatchback,24.0,2025
18891,18012,Hyundai Ioniq 5,SUV,72.6,2022
18892,18013,Tata Punch EV,Hatchback,35.0,2020
18893,18014,Kia EV6,SUV,77.4,2025
18894,18015,Hyundai Kona Electric,SUV,39.2,2022
18895,18016,BYD Atto 3,SUV,60.5,2021
18896,18017,Hyundai Ioniq 5,SUV,72.6,2023
18897,18018,Tata Tiago EV,Hatchback,24.0,2022
18898,18019,Tata Nexon EV,SUV,30.2,2025
18899,18020,Kia EV6,SUV,77.4,2021
18900,18021,Tata Nexon EV,SUV,30.2,2023
18901,18022,Hyundai Ioniq 5,SUV,72.6,2024
18902,18023,Mahindra XUV400,SUV,39.4,2023
18903,18024,Tata Punch EV,Hatchback,35.0,2022
18904,18025,Tata Tiago EV,Hatchback,24.0,2022
18905,18026,Hyundai Ioniq 5,SUV,72.6,2025
18906,18027,Hyundai Ioniq 5,SUV,72.6,2025
18907,18028,Kia EV6,SUV,77.4,2022
18908,18028,Tata Punch EV,Hatchback,35.0,2020
18909,18029,Tata Tiago EV,Hatchback,24.0,2020
18910,18030,MG ZS EV,SUV,50.3,2020
18911,18031,BYD Atto 3,SUV,60.5,2022
18912,18032,Kia EV6,SUV,77.4,2020
18913,18033,Tata Punch EV,Hatchback,35.0,2021
18914,18034,Kia EV6,SUV,77.4,2023
18915,18035,Mahindra BE 6,SUV,59.0,2021
18916,18036,Tata Nexon EV,SUV,30.2,2025
18917,18037,Tata Tiago EV,Hatchback,24.0,2022
18918,18038,Kia EV6,SUV,77.4,2024
18919,18039,Hyundai Kona Electric,SUV,39.2,2025
18920,18040,Hyundai Kona Electric,SUV,39.2,2024
18921,18041,Mahindra XUV400,SUV,39.4,2025
18922,18042,Mahindra BE 6,SUV,59.0,2023
18923,18043,BYD Atto 3,SUV,60.5,2023
18924,18044,Tata Punch EV,Hatchback,35.0,2020
18925,18045,Hyundai Ioniq 5,SUV,72.6,2021
18926,18046,Mahindra XUV400,SUV,39.4,2022
18927,18047,Mahindra XUV400,SUV,39.4,2025
18928,18048,Kia EV6,SUV,77.4,2025
18929,18049,Hyundai Kona Electric,SUV,39.2,2022
18930,18050,Kia EV6,SUV,77.4,2020
18931,18051,MG ZS EV,SUV,50.3,2021
18932,18052,Tata Punch EV,Hatchback,35.0,2021
18933,18053,MG ZS EV,SUV,50.3,2025
18934,18053,Tata Tiago EV,Hatchback,24.0,2021
18935,18054,Mahindra XUV400,SUV,39.4,2023
18936,18055,Tata Punch EV,Hatchback,35.0,2023
18937,18056,Mahindra XUV400,SUV,39.4,2021
18938,18057,Kia EV6,SUV,77.4,2021
18939,18058,Tata Tiago EV,Hatchback,24.0,2024
18940,18059,Tata Nexon EV,SUV,30.2,2023
18941,18060,Mahindra BE 6,SUV,59.0,2024
18942,18061,Hyundai Kona Electric,SUV,39.2,2025
18943,18062,Kia EV6,SUV,77.4,2021
18944,18063,Tata Punch EV,Hatchback,35.0,2021
18945,18064,Tata Tiago EV,Hatchback,24.0,2025
18946,18065,Hyundai Kona Electric,SUV,39.2,2021
